qso_name,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,pmra_pmdec_corr,astrometric_pseudo_colour,astrometric_pseudo_colour_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
SBS1520+530,1599341749678260224,230.4383007517089,0.44582587853187483,52.91270105224442,0.5136709197368752,0.7616014149155585,0.5103023719413128,1.4924513,1.4361094965561212,0.9444045262213463,-8.862098443660853,1.3126967912544272,-0.04361158,1.2297938079433506,0.13404521862193625,20.372414,20.562145,19.18431
SBS1520+530,1599341745383363328,230.43672996408708,0.11936600903754314,52.91349133217199,0.12967964596496387,0.0794230393654218,0.1332814497624093,0.59590465,-0.4448508683752972,0.2489152228548524,0.393859064937895,0.3227076404929754,0.06520746,1.6610115692868117,0.0341733544471136,18.372242,18.393423,17.799389
MG1549+3047,1321201209482832768,237.3013792527438,2.121602796114736,30.78790954659924,2.4844288981632707,,,,,,,,,,,19.250284,18.514118,17.040178
FBQ1633+3134,1324266274238816256,248.45407305301407,0.07758909925156345,31.570003314037617,0.08112454320595693,-0.09620507429435741,0.10205778127750532,-0.942653,0.4564566526718593,0.17740847058845063,0.6812491082578591,0.19885820210442665,0.27473363,1.6830404508439822,0.01974544791531732,17.421446,17.427477,16.814365
FBQ1633+3134,1324266274240202240,248.45424358437637,0.3684243769615875,31.56989125724889,0.8478019957733582,,,,,,,,,,,19.12302,,
SDSS1650+4251,1356637374029266176,252.68110564324334,0.45433280510523766,42.863392884742524,0.3647527021554081,0.4335990673629465,0.5014013365111235,0.86477447,-0.03568758836883065,0.8046380700685607,-0.6842009637172248,0.8592258861714527,0.55723864,1.737809786286959,0.10911781065757808,19.528582,,
SDSS1650+4251,1356637374030072832,252.6810232803265,0.13496690587519802,42.863715328688606,0.1501499468514322,0.9093296042038781,0.16839603573487594,5.3999467,0.23174270113021117,0.27522667360903486,1.2009813184475877,0.3509131448899333,0.39416316,1.6507173494410912,0.03670123952859491,17.677568,17.768085,17.142056
MG1654+1346,4449460499458597760,253.6747784196742,0.8511675075897286,13.773165498453523,0.8541963834961361,0.11059227624823557,0.9615122900732908,0.1150191,-1.1699825884745456,1.9581437932585273,2.8200519513682525,1.8939066080099565,-0.013113501,1.4561412633366537,0.20536973292025154,20.596237,20.4488,19.741346
PKS1830-211,4091646327353504384,278.41641560717136,3.1213181940035177,-21.060935642680274,2.8256640459347455,,,,,,,,,,,20.658068,20.955978,19.175556
PKS1830-211,4091646396130791296,278.41597583152145,0.4472540771156084,-21.060061758093827,0.41761676106256157,-0.571073409705052,0.593851651945449,-0.9616432,-0.24938667254705027,0.9153828472604816,-6.652023812121744,1.0040349242608504,0.34924498,1.487065138499969,0.11593400108595538,19.604536,20.216146,18.886599
PMNJ1838-3427,6733997966932349056,279.6193198830439,0.27800082617180266,-34.46244339758107,0.27636808786598094,0.3029150279494456,0.2829607798118971,1.0705194,-0.9185215403194509,0.4628363202548704,-0.4147229682912606,0.41435557102137005,0.49268463,1.5859054704634319,0.05299933686634375,18.638529,19.0289,18.025011
PMNJ1838-3427,6733997962623251840,279.6187367219581,0.4386075233470987,-34.46159961024749,0.4329228784982713,0.10743205907349201,0.4588566910961641,0.23412988,0.039652731477793246,0.779587877550746,-0.6292037591126914,0.6805290537368728,0.2441134,1.5352679781413925,0.09001665864751017,19.403618,19.80865,18.62162
WFI2026-4536,6675746940384195456,306.5434856260628,0.32277382668820376,-45.60718787580912,0.26041853197629644,-5.8287470626286595,0.5173745858197534,-11.266009,4.118325281273154,0.6460915082604175,0.2155082651287898,0.5499593869977302,0.031877667,1.817279392396734,0.07275141990076293,18.62263,,
WFI2026-4536,6675746940384195200,306.5436356175819,3.072576646383134,-45.607525040820576,1.6542679881867308,,,,,,,,,,,17.198206,16.802513,16.213198
WFI2033-4723,6674418764698005376,308.4256427305959,0.18504432038820742,-47.39534323862368,0.24752649779463382,0.25323694826445897,0.3046159826602657,0.8313318,-0.5624617380079463,0.34733378529276865,0.5608456195838434,0.4618344168662084,0.058883764,1.6568888021344843,0.0569793536919841,18.819607,,
WFI2033-4723,6674418764698005248,308.4253839411986,0.27483354313156255,-47.39580256979166,0.2725528724373516,1.190321939295791,0.44870342856772394,2.6528034,0.737484910012038,0.5447742581352105,-1.5897449093391214,0.5593475944518101,9.2455535E-4,1.5972487036727534,0.07619742583009202,19.244682,,
WFI2033-4723,6674418764698004992,308.42625134682487,0.18898244614519707,-47.39572539107464,0.1672142765263894,0.0637636414063216,0.2686211596187438,0.23737386,0.05888306026931592,0.35916302550170043,-0.27496867916631434,0.3387471874300577,0.20020765,1.6822666575174328,0.051609265206969346,18.826168,18.79332,18.18172
WFI2033-4723,6674418764699092736,308.42535000446105,0.27478621287512367,-47.395374997366886,0.29334454272318183,-0.5350749107572114,0.4041397119070407,-1.323985,-0.2778456452995084,0.5347213707042431,2.9310693861128954,0.5771067424129743,0.07375185,1.6541319751539156,0.07927932878670692,18.06768,17.733286,17.08621
B2108+213,1790150482167182464,317.72509278055986,3.7211932733806146,21.516841838804954,12.704123173013558,,,,,,,,,,,20.980927,21.432955,19.575418
HE2149-2745,6810217624778074752,328.03128811895215,0.2548601361985172,-27.5301740538523,0.23091040210839567,0.1560403077259417,0.29540006673466107,0.5282338,1.2074761171494415,0.4531960790283513,0.07378907949062494,0.3902440497451664,0.43090302,1.642922466606618,0.0536617708310794,18.373522,,
HE2149-2745,6810217556059370240,328.0310094287268,0.08968418063356783,-27.530575375099286,0.08347059148335685,0.09662290580253426,0.11142045681087034,0.8671918,-0.22870566040251034,0.16289891968937378,-0.1785746000313686,0.14069262143532954,0.5310975,1.6834375236171812,0.019257858198376693,17.003477,17.112314,16.515148
Q2237+030,2704542589921820288,340.1259534896838,0.36268189590737554,3.358341949083652,0.27989473091055683,-0.33958367863078787,0.4227135016735641,-0.8033424,-1.337715702419272,0.6750904566224931,-0.08170456241961496,0.5333127717252282,-0.0067211324,1.3935760382298619,0.09399217280420208,16.735619,16.275501,15.197827
Q2237+030,2704542594213521664,340.12576696218036,0.5139526357184229,3.358811243140674,0.45275388004149386,-3.3591517950541885,0.739172355329964,-4.544477,0.5581187800883254,0.932827400317748,1.995577357172927,0.8458462493041536,0.10841962,1.3592552805854694,0.13948127219333495,17.667234,,
PSS2322+1944,2825128744556091264,350.5298429514142,0.23478359271245453,19.739711760887033,0.20107857084750744,1.391150470347089,0.3487797298883448,3.988622,0.971274984607195,0.5378693860765691,-0.8686445667231337,0.42884757736843776,0.20356171,1.5077258429080254,0.0494417138203996,19.308958,19.853899,18.267513
